Index,AvgBlockSize,BitcoinDaysDestroyed,BitcoinDaysDestroyedMinYear,CostPerTransactionPercent,CostPerTransaction,EstimatedTransactionVolumeUSD,EstimatedTransactionVolume,EuroPriceInUSD,MarketPrice,MedianConfirmationTime,OutputVolume,SP500.Close,SP500.Volume,TradeVolume,TransactionFeesUSD,TransactionFees,TxTradeRatio,WikipediaTrend,Y
73,74,-0.7872127405306509,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,-0.0560966727630742,-0.711431369178173,-1.10654491164431,-0.48241224372013203,-1.8368560056653702,1.91986685682798,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31408634220419795,-0.711431369178173
74,75,-0.7872127500316239,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.11902321780124199,-0.711431369178173,-1.10654491164431,-0.482519290493686,-1.79578450731162,4.53950862651272,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31408634220419795,-0.711431369178173
75,76,-0.7871466057944358,-0.532317726126014,-0.276754326525458,-0.0280733585415662,-0.732719086878351,-0.610708093989111,-0.553736501522964,0.622958647563454,-0.711431369178173,-1.10654491164431,-0.481962647271205,-1.8218749300844,4.48199859208413,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313547422423598,-0.711431369178173
76,77,-0.787156063827264,-0.532478774626565,-0.276754326525458,-0.0279354279809757,-0.732719086878351,-0.610708093989111,-0.5540903923399189,0.509317016452567,-0.711431369178173,-1.10654491164431,-0.48209110339947,-1.8610991426378998,3.24402107974414,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313932365124027,-0.711431369178173
77,78,-0.787213093424045,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.512111482791359,-0.711431369178173,-1.10654491164431,-0.483225799199143,-1.81522789801981,3.26540864197259,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31408634220419795,-0.711431369178173
78,79,-0.787145277200581,-0.5321559070584739,-0.276754326525458,-0.0280829629906606,-0.732719086878351,-0.610708093989111,-0.554267337748397,0.514905949130151,-0.711431369178173,-1.10654491164431,-0.48260492791253,-1.7693566533991998,3.28679620420994,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313893870853984,-0.711431369178173
79,80,-0.7872130778153,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.517700415468943,-0.711431369178173,-1.10654491164431,-0.48204828469004796,-1.7234854087811202,3.30818376643839,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31370139950377,-0.711431369178173
80,81,-0.7872126230804899,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.47019448770947503,-0.711431369178173,-1.10654491164431,-0.48262633726723997,-1.76599936363326,2.4641440055393398,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.3138553765839411,-0.711431369178173
81,82,-0.7872135261630792,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.458085133574708,-0.711431369178173,-1.10654491164431,-0.482390834365421,-1.7463619261069798,3.28272372852682,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314047847934155,-0.711431369178173
82,83,-0.787075198853215,-0.531929874075244,-0.276754326525458,-0.0286500256725508,-0.732719086878351,-0.610708093989111,-0.551259265804273,0.563343365669218,-0.711431369178173,-1.10654491164431,-0.481855600497651,-1.69833129579853,2.6644965578432203,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31400935366411203,-0.711431369178173
83,84,-0.7872127063271349,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.27271886643481796,-0.711431369178173,-1.10654491164431,-0.482519290493686,-1.74114890932069,1.4242040108558403,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313547422423598,-0.711431369178173
84,85,-0.787115290856413,-0.532065237009519,-0.276754326525458,-0.0284140763731555,-0.732719086878351,-0.610708093989111,-0.5526748290720961,0.241048247928507,-0.711431369178173,-1.10654491164431,-0.481898419207073,-1.7651136151183502,1.51695322555247,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31397085939407005,-0.711431369178173
85,86,-0.787212703205389,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.20937762942219396,-0.711431369178173,-1.10654491164431,-0.48247647178426506,-1.789078320916,1.6097024402491,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314124836474241,-0.711431369178173
86,87,-0.7872131468683911,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.17770701091588,-0.711431369178173,-1.10654491164431,-0.48219815017302403,-1.8130430267136597,1.70245165494574,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314163330744284,-0.711431369178173
87,88,-0.787055756156876,-0.5319841990479179,-0.276754326525458,-0.0287122044757956,-0.732719086878351,-0.610708093989111,-0.5505514841703609,0.284828220569586,-0.711431369178173,-1.10654491164431,-0.481769963078808,-1.7868767670891499,1.85957764093781,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31400935366411203,-0.711431369178173
88,89,-0.7872131155972159,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.227075916234545,-0.711431369178173,-1.10654491164431,-0.482583518557819,-1.75344755994306,1.8106338402683202,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31397085939407005,-0.711431369178173
89,90,-0.78721313244591,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.36307327805577,-0.711431369178173,-1.10654491164431,-0.482305196946578,-1.69448474176204,3.15415684206077,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314163330744284,-0.711431369178173
90,91,-0.7872127442301479,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.393812407782486,-0.711431369178173,-1.10654491164431,-0.48245506242955394,-1.6739363282257,1.65167335228609,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31370139950377,-0.711431369178173
91,92,-0.7872137652907841,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.415857642264007,-0.711431369178173,-1.10654491164431,-0.48245506242955394,-1.6798579358955699,1.75686334018783,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314047847934155,-0.711431369178173
92,93,-0.787212680578756,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.43790287665238,-0.711431369178173,-1.10654491164431,-0.48211251275418104,-1.68577954356291,1.8620533280895701,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314124836474241,-0.711431369178173
93,94,-0.7871280032261351,-0.5322382292983889,-0.276754326525458,-0.0283136580914336,-0.732719086878351,-0.610708093989111,-0.55320566529753,0.45994811113390205,-0.711431369178173,-1.10654491164431,-0.48204828469004796,-1.69170115123278,1.96724331599131,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31397085939407005,-0.711431369178173
94,95,-0.787212580069723,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.23545931525092104,-0.711431369178173,-1.10654491164431,-0.48275479339550503,-1.74213587654874,1.02824545751389,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314047847934155,-0.711431369178173
95,96,-0.787212531509179,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.213103584540583,-0.711431369178173,-1.10654491164431,-0.48264774662195103,-1.7178169027244898,1.72542745657006,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313778388043855,-0.711431369178173
96,97,-0.7872130656751609,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.252226113283675,-0.711431369178173,-1.10654491164431,-0.48275479339550503,-1.6383561766093302,3.2057195279014503,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31400935366411203,-0.711431369178173
97,98,-0.7872135116778259,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.253157602063272,-0.711431369178173,-1.10654491164431,-0.48266915597666205,-1.63698334055764,2.94616857596358,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31400935366411203,-0.711431369178173
98,99,-0.7871777756930369,-0.532551207923464,-0.276754326525458,-0.0269992609846168,-0.732719086878351,-0.610708093989111,-0.5549751193823089,0.25346809829208805,-0.711431369178173,-1.10654491164431,-0.48211251275418104,-1.6356105045059401,2.6866176240257205,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.3138553765839411,-0.711431369178173
99,100,-0.78721290774783,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.253778594614053,-0.711431369178173,-1.10654491164431,-0.48241224372013203,-1.63423766845424,2.4270666720878498,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314047847934155,-0.711431369178173
100,101,-0.787159690881203,-0.5321768407949891,-0.276754326525458,-0.0284091974464116,-0.732719086878351,-0.610708093989111,-0.5528163853988779,0.25408909084287,-0.711431369178173,-1.10654491164431,-0.481984056625916,-1.63286483240254,2.16751572014999,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314124836474241,-0.711431369178173
101,102,-0.7872128343434369,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.255020579622467,-0.711431369178173,-1.10654491164431,-0.482155331463602,-1.67646692258399,3.17822835788348,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313778388043855,-0.711431369178173
102,103,-0.787213819230745,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.159077235323932,-0.711431369178173,-1.10654491164431,-0.48247647178426506,-1.6497438512216398,1.9949389528330401,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31408634220419795,-0.711431369178173
103,104,-0.7872128441917041,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.180501477254674,-0.711431369178173,-1.10654491164431,-0.48224096888244605,-1.61623880722382,2.3133675337171002,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314047847934155,-0.711431369178173
104,105,-0.7872132839864759,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.0519560256702284,-0.711431369178173,-1.10654491164431,-0.48241224372013203,-1.60535728185031,2.9842427742343904,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31397085939407005,-0.711431369178173
105,106,-0.787188888096838,-0.532312203729264,-0.276754326525458,-0.0226106078124531,-0.732719086878351,-0.610708093989111,-0.555806762802155,0.0233903697315232,-0.711431369178173,-1.10654491164431,-0.482205639165302,-1.63674505430906,2.8720206474446703,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313662905233727,-0.711431369178173
106,107,-0.7871676077011709,-0.532311304734445,-0.276754326525458,-0.0275177233754989,-0.732719086878351,-0.610708093989111,-0.554621228565353,-0.00517528611403104,-0.711431369178173,-1.10654491164431,-0.48213392210889205,-1.6681328267703401,2.75979852064604,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314163330744284,-0.711431369178173
107,108,-0.7869991527440059,-0.525869493140215,-0.276754326525458,-0.0288269876470964,-0.732719086878351,-0.610708093989111,-0.548251193860148,-0.0337409420527362,-0.711431369178173,-1.10654491164431,-0.481406004048724,-1.6995205992291,2.64757639385632,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313932365124027,-0.711431369178173
108,109,-0.7868905075923531,-0.5263178346995661,-0.276754326525458,-0.0289308763902558,-0.732719086878351,-0.610708093989111,-0.543827558648199,-0.0654115605590496,-0.711431369178173,-1.10654491164431,-0.48072090469797707,-1.65475437996976,3.0594751665298396,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314124836474241,-0.711431369178173
109,110,-0.787212889091365,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,-0.0514392288650876,-0.711431369178173,-1.10654491164431,-0.482283787591867,-1.6712792345166299,2.96273671148606,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314201825014327,-0.711431369178173
110,111,-0.787213553101621,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.0445041154334477,-0.711431369178173,-1.10654491164431,-0.483161571135011,-1.6500981723907098,2.28169120566372,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314124836474241,-0.711431369178173
111,112,-0.787213297304657,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.21403507332017999,-0.711431369178173,-1.10654491164431,-0.48245506242955394,-1.6138853747153703,2.7726787431658,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31397085939407005,-0.711431369178173
112,113,-0.7872132014058609,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.180811973483491,-0.711431369178173,-1.10654491164431,-0.482262378237157,-1.62124094367836,2.32712036174068,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314124836474241,-0.711431369178173
113,114,-0.7871331858080509,-0.532268281410932,-0.276754326525458,-0.0282517878625017,-0.732719086878351,-0.610708093989111,-0.5535595561144859,0.147588873739948,-0.711431369178173,-1.10654491164431,-0.482219559527735,-1.62859651263883,1.8815619803244599,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313893870853984,-0.711431369178173
114,115,-0.78721285200877,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.114365773903256,-0.711431369178173,-1.10654491164431,-0.48262633726723997,-1.63595208160183,1.43600359889934,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313932365124027,-0.711431369178173
115,116,-0.7872138463792929,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,-0.00952223378320361,-0.711431369178173,-1.10654491164431,-0.482369425010711,-1.6418990719758002,2.0723264396994496,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.31427881355441195,-0.711431369178173
116,117,-0.7872132741301809,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.245705691826494,-0.711431369178173,-1.10654491164431,-0.48224096888244605,-1.59513358194964,1.8707271384702302,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.314047847934155,-0.711431369178173
117,118,-0.7871281818444871,-0.531994473274428,-0.276754326525458,-0.0283339592603013,-0.732719086878351,-0.610708093989111,-0.5526748290720961,0.25408909084287,-0.711431369178173,-1.10654491164431,-0.4816200975958321,-1.59723401828712,2.5483529900973196,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313893870853984,-0.711431369178173
118,119,-0.7872130787035991,-0.532673728074601,-0.276754326525458,-0.0291474560985132,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.229870382573337,-0.711431369178173,-1.10654491164431,-0.48224096888244605,-1.5853148631865002,1.1676943248143798,-0.47564227765726097,-0.580406611056386,-0.7790041386456491,-0.6428166483358551,-0.313932365124027,-0.711431369178173
119,120,-0.7872040109103341,-0.532614522844335,-0.276754326525458,25.238557367148598,-0.732719086878351,-0.610708093989111,-0.556213737241655,0.221797479785777,-0.711431369178173,-1.10654491164431,-0.482219559527735,-1.56024513371548,1.6802476502781698,-0.47564227765726097,-0.580406611056386,-0.777563497883055,-0.6428166483358551,-0.314124836474241,-0.711431369178173
